Unnamed: 0,Topic,Sentiment,TweetId,TweetDate,TweetText,VADER_Score,VADER_Compound,VADER_Sentiment,SentiStrengthSentiment,SentiStrengthScore,BERTSentiment2,BERTDetails2,BERTSentiment3,BERTDetails3
683,apple,neutral,1.26006e+17,Mon Oct 17 18:47:09 +0000 2011,The great tech battle ft @facebook @amazon @apple and more http://t.co/ws4lWWXy via @fastcompany,"{'neg': 0.141, 'neu': 0.543, 'pos': 0.315, 'compound': 0.4939}",0.4939,Positive,Positive,1,Neutral,"tensor([[-0.4932,  0.2192, -0.6116]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1337,  0.4299, -0.4426]], grad_fn=<AddmmBackward>)"
684,apple,neutral,1.26005e+17,Mon Oct 17 18:40:01 +0000 2011,Another shrewd business model move by @Amazon http://t.co/OQJRRYFq Rooting for the dark horse in the @facebook @google @apple war? #tech,"{'neg': 0.165, 'neu': 0.763, 'pos': 0.072, 'compound': -0.4939}",-0.4939,Negative,Negative,-2,Positive,"tensor([[-0.2924,  0.7692, -0.2430]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.6308, -0.4338, -0.1446]], grad_fn=<AddmmBackward>)"
685,apple,neutral,1.26004e+17,Mon Oct 17 18:36:48 +0000 2011,RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.0806,  1.1140, -0.4081]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.4261, -0.3515, -0.4227]], grad_fn=<AddmmBackward>)"
686,apple,neutral,1.26004e+17,Mon Oct 17 18:36:06 +0000 2011,Flowers & Apples shower the Santa Monica @Apple store in honor of #SteveJobs http://t.co/xGf60gMs,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}",0.4939,Positive,Neutral,0,Neutral,"tensor([[-0.2527,  0.7723, -0.4804]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4096, -0.5551, -0.1090]], grad_fn=<AddmmBackward>)"
687,apple,neutral,1.26002e+17,Mon Oct 17 18:29:49 +0000 2011,is it me or @blackberry is begging ppl not to go @apple #iphone http://t.co/X3gdBUyK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.0429,  0.6515, -0.2317]], grad_fn=<AddmmBackward>)",Negative,"tensor([[ 0.1319, -0.8019, -0.4501]], grad_fn=<AddmmBackward>)"
688,apple,neutral,1.26002e+17,Mon Oct 17 18:28:55 +0000 2011,Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.5994}",0.5994,Positive,Positive,3,Neutral,"tensor([[ 0.2487,  0.6865, -0.1656]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.0174, -0.0971, -0.1147]], grad_fn=<AddmmBackward>)"
689,apple,neutral,1.26001e+17,Mon Oct 17 18:25:16 +0000 2011,RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt;@apple Wow!!,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.658}",0.6579999999999999,Positive,Positive,1,Negative,"tensor([[ 0.1096,  0.4471, -0.3012]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.1588, -0.2250,  0.0388]], grad_fn=<AddmmBackward>)"
690,apple,neutral,1.25999e+17,Mon Oct 17 18:18:02 +0000 2011,"Why @Apple so valuable, good analysis of trended profits, iOS vs. Microsoft: Comparing the bottom lines  http://t.co/k9qst4R4 via @asymco","{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.877}",0.877,Positive,Positive,1,Neutral,"tensor([[-0.4389,  0.2805, -0.3339]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2692, -0.2900,  0.2891]], grad_fn=<AddmmBackward>)"
691,apple,neutral,1.25999e+17,Mon Oct 17 18:16:53 +0000 2011,@audrievv @apple You can still use  #MobileMe webhosting (with or without #iWeb) after converting to #iCloud.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.5441,  0.5946, -0.5002]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.1314,  0.1097, -0.5027]], grad_fn=<AddmmBackward>)"
692,apple,neutral,1.25996e+17,Mon Oct 17 18:07:40 +0000 2011,http://t.co/48emAEID #SteveJobs memorial @Apple #Boylston,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.1396,  0.6399, -0.8995]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3381, -0.7147,  0.4051]], grad_fn=<AddmmBackward>)"
693,apple,neutral,1.25996e+17,Mon Oct 17 18:07:20 +0000 2011,I am now the proud owner of @apple tv thanks to big bro @steveeadie and family!!,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.7639}",0.7639,Positive,Positive,2,Neutral,"tensor([[-0.3304,  0.6378, -0.4996]], grad_fn=<AddmmBackward>)",Negative,"tensor([[ 0.0559, -0.2941,  0.2728]], grad_fn=<AddmmBackward>)"
694,apple,neutral,1.25995e+17,Mon Oct 17 18:02:02 +0000 2011,"RT @robertoafelipe: @apple predicts #Siri in 1987 in video, the video is staged for September 2011 http://t.co/tFNRP3MD","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0443,  0.7898, -0.6503]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.2360, -0.3031, -0.6123]], grad_fn=<AddmmBackward>)"
695,apple,neutral,1.25995e+17,Mon Oct 17 18:00:08 +0000 2011,"Head to our FB page for a link to the @Apple Community Support Page detailing how to turn off #newsstand auto renewal.

http://t.co/65HPp0tu","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}",0.4019,Positive,Neutral,0,Neutral,"tensor([[-0.4994,  0.6697, -0.9213]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3692, -0.3222, -0.0352]], grad_fn=<AddmmBackward>)"
696,apple,neutral,1.25994e+17,Mon Oct 17 17:56:54 +0000 2011,"@apple y u run out of 64gb iPhone!? Now I have to settle for 32gb. Saved 100$ though(:
#content","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.4753}",0.4753,Positive,Positive,1,Neutral,"tensor([[ 0.0413,  0.5010, -0.3842]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.2545,  0.4232,  0.0740]], grad_fn=<AddmmBackward>)"
697,apple,neutral,1.25993e+17,Mon Oct 17 17:54:31 +0000 2011,@apple is profiting a min of $400 per 4s.  They sold 4 million this weekend. That's another 1.6 Billion to Apples coffers! #worldRecession?,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4389}",0.4389,Positive,Positive,1,Neutral,"tensor([[ 0.3896,  0.4313, -0.0073]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3619, -0.2157,  0.3344]], grad_fn=<AddmmBackward>)"
698,apple,neutral,1.25993e+17,Mon Oct 17 17:53:28 +0000 2011,"Big mo: In one week, @Apple #iCloud hits 20M users; 25M use #iOS 5 http://t.co/HTpUTBFK via @cnet","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Positive,"tensor([[-0.4024,  0.4818, -0.3378]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2212,  0.4452, -0.7681]], grad_fn=<AddmmBackward>)"
699,apple,neutral,1.25993e+17,Mon Oct 17 17:52:29 +0000 2011,Smart as hell. The Great Tech War Of 2012. http://t.co/0O1CfCIZ  Fab Four: @apple @google @amazon @facebook via @kvox #mustread,"{'neg': 0.258, 'neu': 0.394, 'pos': 0.348, 'compound': 0.25}",0.25,Positive,Neutral,0,Neutral,"tensor([[-0.5876,  0.4512, -0.0735]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.8081,  0.1973, -0.6900]], grad_fn=<AddmmBackward>)"
700,apple,neutral,1.25991e+17,Mon Oct 17 17:47:57 +0000 2011,@learmonth @Cue improves iMessage + engages @Apple content partners' customers better http://t.co/hhkvlwFB with social activity messaging,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.7717}",0.7717,Positive,Positive,1,Neutral,"tensor([[ 0.3142,  0.4671, -0.2098]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1434,  0.0571,  0.0109]], grad_fn=<AddmmBackward>)"
701,apple,neutral,1.2599e+17,Mon Oct 17 17:43:07 +0000 2011,@Twitter returns a Error 500 when we try to post the link to @Apple Support Community detailing how to turn off auto renewal subscriptions.,"{'neg': 0.099, 'neu': 0.803, 'pos': 0.099, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.0827,  0.2949, -0.4517]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5838, -0.3122,  0.0543]], grad_fn=<AddmmBackward>)"
702,apple,neutral,1.2599e+17,Mon Oct 17 17:43:03 +0000 2011,RT @kvox: Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @fac ...,"{'neg': 0.236, 'neu': 0.444, 'pos': 0.319, 'compound': 0.25}",0.25,Positive,Negative,-1,Neutral,"tensor([[-0.1378,  0.7855, -0.1646]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.2857,  0.0741,  0.4962]], grad_fn=<AddmmBackward>)"
703,apple,neutral,1.2599e+17,Mon Oct 17 17:40:37 +0000 2011,@philipgrey @apple it's kinda sad that's the most relevant tweet I've seen today. Or kinda awesome. I'm not sure. #DevProblems,"{'neg': 0.186, 'neu': 0.665, 'pos': 0.149, 'compound': 0.0098}",0.0098,Neutral,Negative,-1,Neutral,"tensor([[ 0.4147,  1.1859, -0.8233]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.6764, -0.1838, -0.0739]], grad_fn=<AddmmBackward>)"
704,apple,neutral,1.25989e+17,Mon Oct 17 17:38:59 +0000 2011,Too bad I'm not an @Apple junkie. #icloud #apple #ios5,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative,Negative,-1,Neutral,"tensor([[ 0.3241, -0.1067, -0.1793]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.0582,  0.2952,  0.0917]], grad_fn=<AddmmBackward>)"
705,apple,neutral,1.25989e+17,Mon Oct 17 17:38:15 +0000 2011,@Apple buried the ability to manage #newsstand subscriptions under App Store Settings. This is inconvenient at best.,"{'neg': 0.105, 'neu': 0.611, 'pos': 0.284, 'compound': 0.6249}",0.6249,Positive,Negative,-1,Neutral,"tensor([[-0.4621,  0.9375, -0.5749]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.5211, -0.2225,  0.2250]], grad_fn=<AddmmBackward>)"
706,apple,neutral,1.25989e+17,Mon Oct 17 17:37:19 +0000 2011,Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @facebook,"{'neg': 0.258, 'neu': 0.394, 'pos': 0.348, 'compound': 0.25}",0.25,Positive,Neutral,0,Neutral,"tensor([[ 0.2391,  0.6512, -0.4159]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2976, -0.1967, -0.0529]], grad_fn=<AddmmBackward>)"
707,apple,neutral,1.25989e+17,Mon Oct 17 17:36:49 +0000 2011,"@apple predicts #Siri in 1987 in video, the video is staged for September 2011 http://t.co/tFNRP3MD","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.2717,  0.3991, -0.1663]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.0064, -0.3960, -0.4154]], grad_fn=<AddmmBackward>)"
708,apple,neutral,1.25984e+17,Mon Oct 17 17:19:44 +0000 2011,Smh at @ItsTheSituation for trying to cut in line for a 4S. Cmon mayne if @Apple's cofounder stood in line then you are too.,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative,Neutral,0,Neutral,"tensor([[-0.1183,  0.2194, -0.5288]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.0217, -0.0010,  0.2016]], grad_fn=<AddmmBackward>)"
709,apple,neutral,1.25983e+17,Mon Oct 17 17:15:05 +0000 2011,"Go big or go home @Apple users - here are some apps that make your #4s iPhone ""s-s-super"" http://t.co/t74BQyim via @mashable - MS","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,2,Neutral,"tensor([[-0.3681,  0.5680, -0.6300]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.4593, -0.2249, -0.2211]], grad_fn=<AddmmBackward>)"
710,apple,neutral,1.25981e+17,Mon Oct 17 17:06:06 +0000 2011,RT @TechHamlet: Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5423}",0.5423,Positive,Neutral,0,Neutral,"tensor([[ 0.3514,  0.7793, -0.4794]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.1586, -0.5634, -0.0720]], grad_fn=<AddmmBackward>)"
711,apple,neutral,1.25981e+17,Mon Oct 17 17:05:08 +0000 2011,@pkedrosky @apple I am just waiting for my conf email from iCloud.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.8314,  0.3948, -0.6413]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0890, -0.1479, -0.1144]], grad_fn=<AddmmBackward>)"
712,apple,neutral,1.25981e+17,Mon Oct 17 17:04:54 +0000 2011,"#wheniwas14... @Apple registered the domain name http://t.co/FPvKn1kJ, thus beginning their plan for world domination","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.0516}",-0.0516,Negative,Negative,-1,Neutral,"tensor([[-0.0376,  0.5741, -0.3065]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.4076,  0.1521, -0.3015]], grad_fn=<AddmmBackward>)"
713,apple,neutral,1.25979e+17,Mon Oct 17 16:59:23 +0000 2011,Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5423}",0.5423,Positive,Positive,1,Neutral,"tensor([[-0.0162,  0.4878, -0.3329]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1303, -0.4235, -0.1032]], grad_fn=<AddmmBackward>)"
714,apple,neutral,1.25978e+17,Mon Oct 17 16:55:39 +0000 2011,Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p...,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.6369}",0.6369,Positive,Neutral,0,Neutral,"tensor([[-0.2409, -0.1122, -0.5812]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2760,  0.5697,  0.1064]], grad_fn=<AddmmBackward>)"
715,apple,neutral,1.25976e+17,Mon Oct 17 16:45:40 +0000 2011,Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.7222,  0.5327, -0.6563]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5219, -0.1641, -0.1013]], grad_fn=<AddmmBackward>)"
716,apple,neutral,1.25975e+17,Mon Oct 17 16:42:24 +0000 2011,Why didn't @apple provide 5GB per device for cloud backup?  Why just 5GB per account?  Silly.,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.1179}",0.1179,Positive,Negative,-1,Neutral,"tensor([[-0.6670,  0.6323, -0.1436]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.2487, -0.1339, -0.7482]], grad_fn=<AddmmBackward>)"
717,apple,neutral,1.25973e+17,Mon Oct 17 16:34:10 +0000 2011,New Blog! http://t.co/ENCSF1Ju @VerizonWireless @Motorola @Google @Apple #Android #DroidBionic #iPhone4S #4GLTE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.1438,  0.8586,  0.0479]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-1.0226,  0.0453, -0.3654]], grad_fn=<AddmmBackward>)"
718,apple,neutral,1.2597e+17,Mon Oct 17 16:21:26 +0000 2011,"Over the weekend, @Apple sold more than 4,000,000 iPhones. That’s about 16 iPhones sold every second.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.3431,  0.2784, -0.4583]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3728,  0.5928,  0.0525]], grad_fn=<AddmmBackward>)"
719,apple,neutral,1.25969e+17,Mon Oct 17 16:19:15 +0000 2011,how do you sync gmail contacts with your iphone? help please! @apple @gmail,"{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.6476}",0.6476,Positive,Positive,2,Neutral,"tensor([[-0.5350,  0.1589, -0.4403]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3180, -0.2410, -0.2119]], grad_fn=<AddmmBackward>)"
720,apple,neutral,1.25968e+17,Mon Oct 17 16:13:01 +0000 2011,"Loving these names. ""@Google Chases @Apple With Ice Cream Sandwich"" - http://t.co/u3LchmGD #mobile","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.5994}",0.5994,Positive,Positive,3,Neutral,"tensor([[0.8553, 0.4146, 0.1283]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2729, -0.2364,  0.0323]], grad_fn=<AddmmBackward>)"
721,apple,neutral,1.25967e+17,Mon Oct 17 16:11:18 +0000 2011,YESSS @apple fix it also slow internet RT @SprintFeed: iPhone 4S owners are you having trouble with Siri connecting to internet?,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative,Neutral,0,Neutral,"tensor([[-0.5452,  0.5201, -0.7726]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.6182,  0.2071,  0.3723]], grad_fn=<AddmmBackward>)"
722,apple,neutral,1.25966e+17,Mon Oct 17 16:05:06 +0000 2011,Going to the @apple store today to get this laptop situation figured out,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Negative,"tensor([[ 0.1951,  0.3734, -0.0743]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.1704, -0.0421,  0.0469]], grad_fn=<AddmmBackward>)"
723,apple,neutral,1.25964e+17,Mon Oct 17 15:57:58 +0000 2011,gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.0073,  0.5603, -0.1869]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.2750, -0.4748, -0.4095]], grad_fn=<AddmmBackward>)"
724,apple,neutral,1.25963e+17,Mon Oct 17 15:53:34 +0000 2011,Is @Apple's voice #tech really as impressive as the net thinks it is? http://t.co/Rbf23CNX #siri,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.5542}",0.5542,Positive,Positive,1,Neutral,"tensor([[-0.1822,  0.9534, -0.2450]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1835,  0.1967,  0.1571]], grad_fn=<AddmmBackward>)"
725,apple,neutral,1.25963e+17,Mon Oct 17 15:53:20 +0000 2011,"Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas http://t.co/kkaKFsCH","{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.7425}",0.7425,Positive,Neutral,0,Neutral,"tensor([[-0.3303,  0.7020, -0.4102]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4084,  0.1134, -0.0795]], grad_fn=<AddmmBackward>)"
726,apple,neutral,1.25961e+17,Mon Oct 17 15:47:05 +0000 2011,RT @rickholgate: Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.2522,  0.4236, -0.5273]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.7104,  0.0075, -0.1637]], grad_fn=<AddmmBackward>)"
727,apple,neutral,1.2596e+17,Mon Oct 17 15:44:43 +0000 2011,Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.2987,  0.6827, -0.7683]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.6200, -0.2151, -0.3222]], grad_fn=<AddmmBackward>)"
728,apple,neutral,1.25959e+17,Mon Oct 17 15:37:49 +0000 2011,This!!!!!! RT @DennieB_15 👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.5216}",-0.5216,Negative,Positive,1,Neutral,"tensor([[-0.2210,  0.1807, -0.3717]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.0158, -0.1254,  0.3038]], grad_fn=<AddmmBackward>)"
729,apple,neutral,1.25959e+17,Mon Oct 17 15:37:07 +0000 2011,👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.296}",-0.29600000000000004,Negative,Neutral,0,Neutral,"tensor([[ 0.0951,  0.3847, -0.2746]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.0934, -0.0548, -0.5071]], grad_fn=<AddmmBackward>)"
730,apple,neutral,1.25958e+17,Mon Oct 17 15:35:29 +0000 2011,too many companies don't have @apple management-- 60 sec vid-http://bit.ly/pwLpgQ #entrepreneur #startup @scalecomputing #pioniq,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.2144,  0.2916, -0.3583]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1463,  0.3053, -0.3753]], grad_fn=<AddmmBackward>)"
731,apple,neutral,1.25958e+17,Mon Oct 17 15:34:55 +0000 2011,@BikerVox @mariomussolini @ios_notch @apple xD thats why i have a back up PC… just incase *hides gun*,"{'neg': 0.187, 'neu': 0.639, 'pos': 0.174, 'compound': 0.1779}",0.1779,Positive,Negative,-1,Neutral,"tensor([[-0.1815,  0.3390, -0.6911]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.5741,  0.2334, -0.0599]], grad_fn=<AddmmBackward>)"
732,apple,neutral,1.25958e+17,Mon Oct 17 15:34:53 +0000 2011,@apple please provide support for a Bangla keyboard in iOS. It would make the life of many Bengali iOS users easier! #iphone,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.7959}",0.7959,Positive,Positive,1,Neutral,"tensor([[-0.5492,  0.8918, -0.6393]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.8679,  0.4092, -0.0779]], grad_fn=<AddmmBackward>)"
733,apple,neutral,1.25951e+17,Mon Oct 17 15:08:25 +0000 2011,@Apple sells 4 million on the first weekend. @Samsung sold over 30 million Galaxy S II phones globally.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0181,  0.6031, -0.2768]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.0269, -0.0497,  0.1813]], grad_fn=<AddmmBackward>)"
734,apple,neutral,1.25951e+17,Mon Oct 17 15:06:59 +0000 2011,Hey @Apple - need more servers for Siri traffic?  I'm sure Google can help you out with that...,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.6124}",0.6124,Positive,Positive,1,Neutral,"tensor([[ 0.0694,  0.4532, -0.5585]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3350,  0.2149, -0.6674]], grad_fn=<AddmmBackward>)"
735,apple,neutral,1.25951e+17,Mon Oct 17 15:05:15 +0000 2011,I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.6808}",0.6808,Positive,Neutral,0,Neutral,"tensor([[-0.1159,  0.6630, -0.3544]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3480, -0.3718, -0.1127]], grad_fn=<AddmmBackward>)"
736,apple,neutral,1.2595e+17,Mon Oct 17 15:03:20 +0000 2011,So apparently that's not the correct @apple,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.3572,  0.5352, -0.3147]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4754,  0.3470,  0.1005]], grad_fn=<AddmmBackward>)"
737,apple,neutral,1.2595e+17,Mon Oct 17 15:02:23 +0000 2011,I love @apple & I love my phone.. but ever since this damn update my texts keep saying they're full when there are none & that's a PROBLEM!!,"{'neg': 0.244, 'neu': 0.621, 'pos': 0.135, 'compound': -0.7368}",-0.7368,Negative,Neutral,0,Positive,"tensor([[ 0.0963,  0.6754, -0.6263]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.0867,  0.4144, -0.0887]], grad_fn=<AddmmBackward>)"
